ResponseId,SCENARIO,COMPLEXITY,A,B,C,D,E,F,G,H,I,J,age,gender,education,previous_medical_research,medical_job,combined_IoT_Experience,combined_Medical_Experience,combined_CS_Experience,EXPLN_S1,EXPLN_S2,EXPLN_S3,scenario
R_1I5WkG7nY9cdHms,IoT,Complex,1,0,0,0,1,1,1,1,0,1,25-34,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,FALSE,FALSE,FALSE,Unsubstantial,Technical,No Prevents,IoTComplex
R_1LOIJ6ABi8BvE6l,IoT,Complex,1,1,1,1,1,1,0,1,0,0,35-44,Male,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE,Unsubstantial,Technical,No Prevents,IoTComplex
R_1NJy3nVqhStmmzf,IoT,Complex,1,1,1,1,1,1,1,0,1,1,45+,Female NB or SD,High school or below,FALSE,FALSE,FALSE,FALSE,FALSE,Hardware,Untechnical,No Prevents,IoTComplex
R_1O7GHLrKROKQk36,IoT,Complex,1,1,1,1,1,1,1,1,1,1,25-34,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE,Unsubstantial,Untechnical,No Prevents,IoTComplex
R_1OOaXIkygipz0Md,IoT,Complex,1,1,0,1,1,1,1,1,0,1,35-44,Male,Bachelor or Graduate degree,TRUE,FALSE,TRUE,TRUE,FALSE,Hardware,Untechnical,Prevents,IoTComplex
R_1QLeRXyfVn0fK9Q,IoT,Complex,1,1,1,1,1,1,1,0,1,1,45+,Female NB or SD,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE,Unsubstantial,Technical,No Prevents,IoTComplex
R_1XPhQ4UkSum4aGJ,IoT,Complex,1,1,1,0,1,1,0,1,1,1,18-24,Male,High school or below,FALSE,FALSE,TRUE,FALSE,TRUE,Unsubstantial,Untechnical,No Prevents,IoTComplex
R_1YE2zezihUboKUX,IoT,Complex,1,1,1,1,1,1,0,1,1,1,45+,Male,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE,Hardware,Technical,No Prevents,IoTComplex
R_1ZLcN7ttwuXRMch,IoT,Complex,1,1,0,1,1,1,0,0,1,1,25-34,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE,Trust,Untechnical,Prevents,IoTComplex
R_1dAknzJQIhtXiJN,IoT,Complex,1,1,1,1,1,1,1,0,1,0,35-44,Male,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE,Trust,Technical,Prevents,IoTComplex
R_1guRonw5pN3D5Zg,IoT,Complex,1,1,1,1,1,1,0,1,1,1,25-34,Male,Bachelor or Graduate degree,FALSE,TRUE,TRUE,TRUE,FALSE,Unsubstantial,Technical,No Prevents,IoTComplex
R_1izfMAswCCDZEnN,IoT,Complex,1,0,0,0,0,1,1,0,0,1,25-34,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE,Trust,Technical,No Prevents,IoTComplex
R_1kFKP2LZzazsQKZ,IoT,Complex,1,1,0,1,0,1,1,1,1,0,45+,Female NB or SD,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE,Hardware,Technical,No Prevents,IoTComplex
R_1lVzyDfauC9o0q0,IoT,Complex,1,1,1,1,1,0,0,0,1,1,25-34,Male,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE,Unsubstantial,Untechnical,Prevents,IoTComplex
R_1lbfpEfy4fjPKxb,IoT,Complex,1,1,1,1,0,0,0,1,1,0,25-34,Female NB or SD,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE,Hardware,Untechnical,Prevents,IoTComplex
R_1lrWbeQEgMXwOop,IoT,Complex,1,1,1,1,0,1,0,0,1,0,18-24,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE,Trust,Untechnical,Prevents,IoTComplex
R_1n3oRQ0UONpgdEB,IoT,Complex,1,1,1,1,1,1,1,0,1,0,45+,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE,Hardware,Untechnical,Prevents,IoTComplex
R_1pRvZHvSerh9Y2t,IoT,Complex,1,1,1,1,0,1,0,1,1,0,45+,Female NB or SD,High school or below,FALSE,FALSE,TRUE,FALSE,TRUE,Trust,Untechnical,Prevents,IoTComplex
R_1pVuesOKSApNqfK,IoT,Complex,1,1,1,1,1,1,1,1,1,1,35-44,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE,Hardware,Untechnical,No Prevents,IoTComplex
R_1rwPFRLB5J0rmPA,IoT,Complex,1,1,1,1,0,0,0,1,1,0,18-24,Male,High school or below,FALSE,FALSE,FALSE,FALSE,FALSE,Unsubstantial,Technical,No Prevents,IoTComplex
R_1zkbB7h90N8nrgT,IoT,Complex,1,1,1,1,1,1,1,1,1,1,25-34,Female NB or SD,Bachelor or Graduate degree,FALSE,TRUE,TRUE,TRUE,FALSE,Hardware,Untechnical,No Prevents,IoTComplex
R_31dw02xkvfS4uVQ,IoT,Complex,1,1,1,0,1,1,0,1,0,1,45+,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,FALSE,FALSE,FALSE,Trust,Technical,No Prevents,IoTComplex
R_33jU2mMkyMlSQaB,IoT,Complex,1,1,0,0,1,1,1,0,1,1,25-34,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE,Trust,Untechnical,No Prevents,IoTComplex
R_33rCy3tQBsZClIB,IoT,Complex,1,1,1,1,1,1,1,1,1,1,35-44,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE,Unsubstantial,Technical,Prevents,IoTComplex
R_38CLhDwdJI7Ihot,IoT,Complex,1,1,1,0,1,1,1,1,0,1,25-34,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,FALSE,FALSE,FALSE,Trust,Untechnical,No Prevents,IoTComplex
R_3AKEKbjvLt1pYkR,IoT,Complex,1,1,0,0,1,1,1,0,1,1,45+,Female NB or SD,Bachelor or Graduate degree,TRUE,FALSE,TRUE,TRUE,FALSE,Unsubstantial,Technical,No Prevents,IoTComplex
R_3BLCTmMXyjgdIQ1,IoT,Complex,1,0,0,0,1,1,1,0,1,1,25-34,Female NB or SD,High school or below,FALSE,FALSE,FALSE,FALSE,FALSE,Hardware,Technical,Prevents,IoTComplex
R_3CBp9tl687TwfTG,IoT,Complex,1,1,1,1,1,1,1,1,1,1,35-44,Female NB or SD,High school or below,FALSE,FALSE,TRUE,FALSE,TRUE,Trust,Untechnical,Prevents,IoTComplex
R_3CDVR8ZooZfqKKS,IoT,Complex,1,1,1,1,1,1,1,1,1,1,35-44,Female NB or SD,High school or below,FALSE,FALSE,FALSE,FALSE,FALSE,Unsubstantial,Technical,Prevents,IoTComplex
R_3CQrBEz8fEcNiw6,IoT,Complex,1,1,1,1,1,1,0,1,1,1,18-24,Female NB or SD,High school or below,FALSE,FALSE,TRUE,FALSE,TRUE,Unsubstantial,Technical,No Prevents,IoTComplex
R_3CjQRy14zUz6Qgh,IoT,Complex,1,1,1,1,1,0,0,0,1,0,25-34,Male,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE,Hardware,Technical,Prevents,IoTComplex
R_3Cw33OzueCob5LQ,IoT,Complex,1,1,1,1,1,1,0,1,1,1,25-34,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE,Unsubstantial,Technical,Prevents,IoTComplex
R_3Cwgz6dVyWWkuAC,IoT,Complex,1,1,1,1,1,1,1,1,1,1,25-34,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE,Hardware,Untechnical,Prevents,IoTComplex
R_3DZBCsHXJrWQgoh,IoT,Complex,1,1,1,1,1,1,1,1,1,1,25-34,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE,Hardware,Untechnical,Prevents,IoTComplex
R_3EZzxtDvBmy7Rbr,IoT,Complex,1,1,1,1,1,1,0,0,1,0,18-24,Female NB or SD,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE,Trust,Technical,No Prevents,IoTComplex
R_3FLEYhHGnm4KqLG,IoT,Complex,1,1,1,0,0,1,1,0,0,0,25-34,Female NB or SD,Bachelor or Graduate degree,TRUE,FALSE,TRUE,TRUE,FALSE,Hardware,Untechnical,No Prevents,IoTComplex
R_3LXqLrFASXbvhl5,IoT,Complex,1,1,1,1,1,1,1,1,1,1,35-44,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE,Trust,Untechnical,No Prevents,IoTComplex
R_3MT0zdYK4ZnSKCY,IoT,Complex,1,1,1,1,1,1,1,0,1,1,45+,Male,Bachelor or Graduate degree,FALSE,FALSE,FALSE,FALSE,FALSE,Trust,Technical,No Prevents,IoTComplex
R_3PQWsQU4ROF2tTz,IoT,Complex,1,1,1,1,1,1,0,1,1,0,25-34,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE,Unsubstantial,Technical,No Prevents,IoTComplex
R_3PThn5E9LNyGKyp,IoT,Complex,0,0,0,0,1,1,1,0,0,1,35-44,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,TRUE,Trust,Untechnical,No Prevents,IoTComplex
R_3SSbos6c6pmzjiN,IoT,Complex,1,1,0,0,1,1,1,1,1,1,45+,Female NB or SD,High school or below,TRUE,FALSE,TRUE,TRUE,FALSE,Trust,Untechnical,Prevents,IoTComplex
R_3TApwxR0NjrtczL,IoT,Complex,1,1,0,1,1,1,0,1,1,1,45+,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE,Trust,Technical,Prevents,IoTComplex
R_3TAvVleahwKBO2k,IoT,Complex,1,1,0,0,1,1,1,1,0,0,45+,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE,Hardware,Untechnical,No Prevents,IoTComplex
R_3W0KALYEQJ45tn3,IoT,Complex,0,0,0,0,0,1,1,0,1,1,18-24,Male,High school or below,FALSE,FALSE,FALSE,FALSE,FALSE,Trust,Technical,Prevents,IoTComplex
R_3WYCN6g0GQfuf57,IoT,Complex,1,1,0,1,1,1,1,0,1,1,45+,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE,Trust,Technical,Prevents,IoTComplex
R_3YXkqysYE7ic2eR,IoT,Complex,1,1,1,1,1,1,0,0,1,0,35-44,Male,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE,Hardware,Untechnical,No Prevents,IoTComplex
R_3Z6jP9TWn49XUM9,IoT,Complex,1,1,1,1,1,1,0,0,1,0,25-34,Female NB or SD,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE,Trust,Untechnical,Prevents,IoTComplex
R_3dmB1HymKNEVoc1,IoT,Complex,1,1,1,1,1,1,1,1,1,1,35-44,Female NB or SD,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE,Trust,Untechnical,Prevents,IoTComplex
R_3e82INZBzLQAHTZ,IoT,Complex,1,1,1,1,1,1,1,1,1,1,35-44,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE,Trust,Technical,Prevents,IoTComplex
R_3egin7VRCA4miOd,IoT,Complex,1,1,1,1,1,1,1,1,1,1,25-34,Female NB or SD,Bachelor or Graduate degree,TRUE,FALSE,FALSE,TRUE,FALSE,Hardware,Untechnical,Prevents,IoTComplex
R_3ibrTbco1Tmr4IQ,IoT,Complex,1,1,1,1,1,1,0,0,1,1,45+,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE,Hardware,Untechnical,Prevents,IoTComplex
R_3nWriavwHjSrMEF,IoT,Complex,1,0,1,1,1,1,1,1,1,1,25-34,Male,Bachelor or Graduate degree,FALSE,TRUE,TRUE,TRUE,FALSE,Trust,Technical,No Prevents,IoTComplex
R_3ptce2vNcdcNPRy,IoT,Complex,1,1,0,0,1,1,1,0,0,0,25-34,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,TRUE,Unsubstantial,Untechnical,Prevents,IoTComplex
R_3qEUGBVTdyUlPci,IoT,Complex,1,1,1,1,1,1,1,1,1,1,25-34,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE,Unsubstantial,Technical,No Prevents,IoTComplex
R_3qX3FcHFJRrpMiQ,IoT,Complex,1,0,1,1,1,1,1,0,0,1,25-34,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,FALSE,FALSE,FALSE,Unsubstantial,Untechnical,No Prevents,IoTComplex
R_3qqVGLM64xY2Fe2,IoT,Complex,1,1,0,0,1,1,1,1,1,1,45+,Female NB or SD,Bachelor or Graduate degree,FALSE,TRUE,TRUE,TRUE,FALSE,Hardware,Untechnical,No Prevents,IoTComplex
R_3sC45u66HnN0u4x,IoT,Complex,1,1,1,1,0,0,0,1,1,0,18-24,Male,High school or below,FALSE,FALSE,FALSE,FALSE,FALSE,Hardware,Technical,No Prevents,IoTComplex
R_3snV5y91Azbp79v,IoT,Complex,1,1,1,1,0,0,0,0,1,0,25-34,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE,Unsubstantial,Untechnical,Prevents,IoTComplex
R_3t07r1quZc1v4to,IoT,Complex,1,1,0,0,1,1,0,1,1,1,25-34,Male,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE,Hardware,Untechnical,No Prevents,IoTComplex
R_3uBTM6iJ8sMRQQR,IoT,Complex,1,1,1,1,1,1,1,1,1,1,35-44,Male,Bachelor or Graduate degree,FALSE,FALSE,FALSE,FALSE,FALSE,Unsubstantial,Technical,Prevents,IoTComplex
R_3wRt0tzi6LRvX2x,IoT,Complex,1,1,1,1,0,0,0,1,1,0,35-44,Male,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE,Hardware,Untechnical,No Prevents,IoTComplex
R_3xXW4BiZUYTgAoN,IoT,Complex,1,1,1,1,1,1,1,1,1,1,25-34,Female NB or SD,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE,Unsubstantial,Technical,Prevents,IoTComplex
R_4ERxNml4Z3g86M0,IoT,Complex,1,1,1,1,1,1,1,1,1,1,18-24,Female NB or SD,High school or below,FALSE,FALSE,FALSE,FALSE,FALSE,Hardware,Untechnical,Prevents,IoTComplex
R_4q96Qwoa57Zt36J,IoT,Complex,1,1,0,1,1,0,0,1,1,1,35-44,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE,Unsubstantial,Technical,No Prevents,IoTComplex
R_51aZdD7Sfn9xMr9,IoT,Complex,1,1,1,1,0,0,0,1,1,0,45+,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE,Unsubstantial,Untechnical,No Prevents,IoTComplex
R_52PiMf40idUY1px,IoT,Complex,1,1,1,1,1,0,1,0,1,0,45+,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE,Trust,Untechnical,No Prevents,IoTComplex
R_58OkQE4me6T0RFI,IoT,Complex,1,1,1,1,1,1,1,1,0,1,45+,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,TRUE,Unsubstantial,Technical,Prevents,IoTComplex
R_5AoUVJNB7iOZTLb,IoT,Complex,1,1,1,1,1,1,1,1,1,1,18-24,Male,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE,Trust,Technical,No Prevents,IoTComplex
R_5BvKvYD9Oximrbr,IoT,Complex,1,1,1,1,0,1,1,0,1,0,45+,Female NB or SD,High school or below,TRUE,FALSE,TRUE,TRUE,FALSE,Unsubstantial,Technical,No Prevents,IoTComplex
R_5E133eTkzVRDfmN,IoT,Complex,1,1,0,1,1,1,1,0,1,0,25-34,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,TRUE,Unsubstantial,Technical,Prevents,IoTComplex
R_5Ev2bIo2j9oGSYo,IoT,Complex,1,1,1,1,1,1,1,1,1,1,35-44,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,FALSE,FALSE,TRUE,Trust,Untechnical,No Prevents,IoTComplex
R_5EvuDLrsD73Rq6Z,IoT,Complex,1,1,1,1,1,1,1,1,1,1,45+,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE,Trust,Untechnical,No Prevents,IoTComplex
R_5ExMGUDKhJ0lZC7,IoT,Complex,1,1,0,1,1,1,0,0,1,0,25-34,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE,Unsubstantial,Untechnical,No Prevents,IoTComplex
R_5F2IiZ77XccT3yD,IoT,Complex,1,1,1,1,1,1,1,0,1,0,45+,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,FALSE,FALSE,FALSE,Hardware,Technical,Prevents,IoTComplex
R_5FGNf67jQDOYqxX,IoT,Complex,1,1,0,0,1,1,1,0,1,1,18-24,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,FALSE,FALSE,FALSE,Trust,Untechnical,No Prevents,IoTComplex
R_5FldNW0TInNtmJF,IoT,Complex,1,1,1,1,0,0,1,0,1,0,45+,Female NB or SD,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE,Hardware,Untechnical,No Prevents,IoTComplex
R_5LPIoPC2uP6p7Ut,IoT,Complex,1,1,1,1,1,1,1,1,1,1,45+,Female NB or SD,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE,Trust,Technical,No Prevents,IoTComplex
R_5M2Jflom1RtruPn,IoT,Complex,1,1,0,0,1,0,1,1,0,1,25-34,Male,High school or below,FALSE,FALSE,TRUE,FALSE,TRUE,Trust,Untechnical,Prevents,IoTComplex
R_5NF1HehRlSttP3A,IoT,Complex,1,1,1,1,1,1,1,1,1,1,25-34,Female NB or SD,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE,Unsubstantial,Untechnical,Prevents,IoTComplex
R_5P61sy3XzcmcobP,IoT,Complex,1,1,1,1,1,1,0,0,1,0,35-44,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE,Hardware,Technical,No Prevents,IoTComplex
R_5PjzKhZcom7qpLl,IoT,Complex,1,1,1,1,0,1,1,1,1,1,35-44,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE,Unsubstantial,Technical,No Prevents,IoTComplex
R_5PsTXeUB73DpaiY,IoT,Complex,1,1,1,1,1,0,1,0,1,0,18-24,Female NB or SD,High school or below,FALSE,FALSE,FALSE,FALSE,FALSE,Hardware,Untechnical,Prevents,IoTComplex
R_5PvFch2RSVPYZAG,IoT,Complex,1,1,1,1,1,1,1,1,1,1,45+,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE,Unsubstantial,Untechnical,Prevents,IoTComplex
R_5QnLVGIPijUFL6U,IoT,Complex,1,1,1,1,0,1,1,1,1,0,25-34,Female NB or SD,Bachelor or Graduate degree,FALSE,TRUE,TRUE,TRUE,FALSE,Trust,Untechnical,Prevents,IoTComplex
R_5RNUi22qTPEJYgp,IoT,Complex,1,1,1,1,1,1,1,1,1,1,35-44,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,FALSE,FALSE,FALSE,Unsubstantial,Untechnical,No Prevents,IoTComplex
R_5Sw7vrxWlSGxi8N,IoT,Complex,1,1,1,1,1,1,1,0,1,1,18-24,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE,Unsubstantial,Untechnical,Prevents,IoTComplex
R_5T176KdAegLqmHv,IoT,Complex,1,1,1,1,1,1,1,1,1,1,35-44,Female NB or SD,Bachelor or Graduate degree,TRUE,FALSE,TRUE,TRUE,TRUE,Unsubstantial,Untechnical,Prevents,IoTComplex
R_5TB2cF2ZNF9B0pG,IoT,Complex,1,1,1,1,1,1,1,1,1,1,25-34,Male,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE,Unsubstantial,Technical,No Prevents,IoTComplex
R_5TUmwpWw77lXItO,IoT,Complex,1,1,0,1,0,0,0,1,1,0,18-24,Male,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE,Unsubstantial,Technical,Prevents,IoTComplex
R_5TpcovTvJtmlT33,IoT,Complex,1,1,1,1,0,0,0,0,1,0,35-44,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE,Trust,Untechnical,Prevents,IoTComplex
R_5UhXbvilpndYwT1,IoT,Complex,1,1,1,1,1,1,1,0,1,1,25-34,Male,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE,Trust,Untechnical,Prevents,IoTComplex
R_5VlpUMyQEgZbaRZ,IoT,Complex,1,1,1,1,1,1,1,1,1,1,18-24,Male,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE,Unsubstantial,Untechnical,No Prevents,IoTComplex
R_5cefft3ISAPiv8a,IoT,Complex,1,1,1,1,1,1,1,0,1,1,35-44,Female NB or SD,High school or below,FALSE,FALSE,FALSE,FALSE,FALSE,Hardware,Untechnical,Prevents,IoTComplex
R_5curxvnD3PXWCrr,IoT,Complex,1,1,1,1,1,1,1,1,1,1,25-34,Male,Bachelor or Graduate degree,TRUE,FALSE,TRUE,TRUE,TRUE,Unsubstantial,Untechnical,No Prevents,IoTComplex
R_5cwTJOCzo1teN12,IoT,Complex,1,1,1,1,1,1,1,0,1,0,25-34,Female NB or SD,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE,Hardware,Untechnical,Prevents,IoTComplex
R_5d3TmRUPjzqqElr,IoT,Complex,1,1,1,1,1,0,1,1,1,0,18-24,Female NB or SD,Bachelor or Graduate degree,FALSE,TRUE,TRUE,TRUE,FALSE,Hardware,Untechnical,Prevents,IoTComplex
R_5dBsVmnnuuvAroB,IoT,Complex,0,1,1,1,0,0,1,0,1,0,18-24,Male,Bachelor or Graduate degree,TRUE,TRUE,TRUE,TRUE,TRUE,Hardware,Untechnical,Prevents,IoTComplex
R_5dLN3o8tQ1Od5Zk,IoT,Complex,1,1,1,1,1,1,1,0,0,0,35-44,Male,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE,Unsubstantial,Untechnical,No Prevents,IoTComplex
R_5flpGfIZI56XUG5,IoT,Complex,1,1,1,1,0,1,1,1,1,0,35-44,Female NB or SD,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE,Trust,Untechnical,Prevents,IoTComplex
R_5hgt8KddEkcf8GM,IoT,Complex,1,1,1,1,1,0,0,0,0,0,25-34,Female NB or SD,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE,Hardware,Technical,Prevents,IoTComplex
R_5iIjQTEnZRSJdWF,IoT,Complex,1,1,1,1,1,1,1,1,1,1,45+,Male,High school or below,FALSE,FALSE,FALSE,FALSE,FALSE,Trust,Technical,No Prevents,IoTComplex
R_5jvayVzSJCx8no5,IoT,Complex,1,1,1,1,1,1,1,1,1,1,45+,Male,Bachelor or Graduate degree,FALSE,TRUE,FALSE,TRUE,FALSE,Unsubstantial,Technical,Prevents,IoTComplex
R_5kmWAfJnQIGLoNr,IoT,Complex,1,1,1,1,1,1,1,0,1,0,45+,Female NB or SD,High school or below,FALSE,FALSE,FALSE,FALSE,TRUE,Hardware,Technical,Prevents,IoTComplex
R_5n6qGKmHodFADqg,IoT,Complex,1,1,0,1,1,1,1,0,1,1,18-24,Female NB or SD,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE,Unsubstantial,Technical,No Prevents,IoTComplex
R_5nAzyWxUnxVwQiK,IoT,Complex,1,1,1,1,1,1,0,1,1,1,25-34,Female NB or SD,Bachelor or Graduate degree,TRUE,TRUE,TRUE,TRUE,FALSE,Hardware,Technical,No Prevents,IoTComplex
R_5ouZWjEgGSle0k9,IoT,Complex,1,1,0,0,0,0,0,1,1,0,35-44,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,TRUE,FALSE,FALSE,Unsubstantial,Untechnical,No Prevents,IoTComplex
R_5pNYuLOmKRC3Ye5,IoT,Complex,1,1,1,1,1,1,1,0,1,0,25-34,Female NB or SD,High school or below,FALSE,FALSE,TRUE,FALSE,FALSE,Trust,Untechnical,Prevents,IoTComplex
R_5ptJITUun4fBDk5,IoT,Complex,1,0,1,1,1,0,0,0,0,0,25-34,Female NB or SD,Bachelor or Graduate degree,FALSE,FALSE,FALSE,FALSE,FALSE,Trust,Untechnical,No Prevents,IoTComplex
