id,Q1,scenario,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12_x,willingness,safety_overall_init,safety_tee,safety_companyHospital,safety_people,safety_data,safety_purpose,safety_overall_post,Q12_y,conf-init,response-id,conf-scenario-medical,comp-scenario-medical-1,comp-scenario-medical-2,faq-page-time,willingness-medical,willingness-medical-text,safety-medical-overall-init,safety-medical-tee,safety-medical-hospital,safety-medical-people,safety-medical-data,safety-medical-purpose,safety-medical-text,questions-medical,tee-concept-m1,tee-concept-m2,tee-concept-m3,tee-concept-m4,tee-concept-m5,tee-concept-m6,tee-concept-m7,tee-concept-m8,tee-concept-m9,tee-concept-m10,tee-concept-m11,tee-concept-m12,conf-tee-concept-medical,conf-tee-medical,safety-medical-overall-post,conf-scenario-iot,comp-scenario-iot-1,comp-scenario-iot-2,willingness-iot,willingness-iot-text,safety-iot-overall-init,safety-iot-tee,safety-iot-company,safety-iot-people,safety-iot-data,safety-iot-purpose,safety-iot-text,questions-iot,tee-concept-i1,tee-concept-i2,tee-concept-i3,tee-concept-i4,tee-concept-i5,tee-concept-i6,tee-concept-i7,tee-concept-i8,tee-concept-i9,tee-concept-i10,tee-concept-i11,tee-concept-i12,conf-tee-concept-iot,conf-tee-iot,safety-iot-overall-post,demo-tee,demo-tee-text,demo-cs-employ,demo-cs-employ-text,demo-cs-education,demo-cs-education-text,demo-medical,demo-medical-text,demo-medical-employ,demo-medical-employ-text,demo-iot,demo-iot-text,demo-tap,demo-tap-text,age,gender,gender-text,race,race-text,education,feedback,SCENARIO_Med,SCENARIO_IoT,Med_First,EXPLN,FAQ,faq1_count,faq2_count,faq3_count,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,previous_medical_research,medical_job,IoT_ownership,FAQ_rebinned,EXPLN_rebinned,IoT_automation,CS_Employment,CS_Education,combined_IoT_Experience,combined_Medical_Experience,combined_CS_Experience,scenario_complexity,scenario_scenario
96,1,MedicalComplex,1,0,0,1,1,1,1,1,1,0,0,Maybe would,Completely safe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,Safe,Safe,Completely safe,0,Somewhat confident,R_12FCxDzGW4wwiQd,Completely confident,Develop an AI tool for diagnosing patients,,,Maybe would,,Completely safe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,Safe,Safe,It’s hard to trust anyone these days.  How safe will my data be from breaches?,I want a more detailed explanation of TEEs.,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Somewhat confident,Somewhat confident,Completely safe,Completely confident,Smart light bulb,,Would not,,Somewhat safe,Neither safe nor unsafe,Unsafe,Unsafe,Unsafe,Unsafe,It’s harder to trust a company like this.,They can say it’s protected all they want. Yet even the biggest companies have data breaches.  I don’t trust a light bulb company with my data.,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Somewhat confident,Somewhat confident,Somewhat safe,Yes,,Yes,,No,,No,,No,,"Yes, and I use the smart features",,"No, I do not use home automation, but I do own smart devices",,45+,Male,,White or Caucasian,,High school or below,,MedicalComplex,IoTSimple,1,No explanation,No FAQ,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Complex,Medical
97,1,MedicalComplex,1,1,1,1,1,1,1,1,0,1,1,Maybe would,Completely safe,Safe,Safe,Safe,Unsafe,Safe,Completely safe,1,Not at all confident,R_35TSOsZSuDVXQul,Not at all confident,Develop an AI tool for diagnosing patients,,,Maybe would,,Completely safe,Safe,Safe,Safe,Unsafe,Safe,Hackers. Nothing is safe from good ones.,none,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,Somewhat confident,Smart voice assistant,,Maybe would,,Completely safe,Safe,Unsafe,Neither safe nor unsafe,Unsafe,Neither safe nor unsafe,"No matter how secure a system is, I find it hard to believe hackers can't get in somehow.",none,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,No,,Yes,,No,,No,,No,,"Yes, and I use the smart features",,"Yes, I have used home automation, but not currently",,45+,Male,,White or Caucasian,,Bachelor or Graduate degree,,MedicalComplex,IoTComplex,1,No explanation,Hide,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Complex,Medical
98,1,MedicalComplex,1,0,0,1,1,1,1,0,1,0,0,Would not,Somewhat safe,Neither safe nor unsafe,Neither safe nor unsafe,Unsafe,Unsafe,Unsafe,Somewhat safe,0,Completely confident,R_2sSI01QWWmTUaai,Somewhat confident,Develop an AI tool for diagnosing patients,,,Would not,,Somewhat safe,Neither safe nor unsafe,Neither safe nor unsafe,Unsafe,Unsafe,Unsafe,,Still need an actual definition,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,Somewhat confident,Not at all confident,Somewhat safe,Completely confident,Smart voice assistant,,Would not,,Somewhat safe,Neither safe nor unsafe,Unsafe,Unsafe,Unsafe,Unsafe,,I feel like I definitely at least needed a definition on what a TEE is.,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Somewhat confident,Not at all confident,Somewhat safe,No,,Yes,,No,,No,,No,,No,,"No, I don’t own smart devices",,18-24,Male,,White or Caucasian,,High school or below,,MedicalComplex,IoTComplex,0,No explanation,No FAQ,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Complex,Medical
100,1,MedicalComplex,0,1,0,1,1,1,1,0,0,0,0,Would not,Somewhat safe,Safe,Unsafe,Safe,Unsafe,Unsafe,Somewhat safe,0,Not at all confident,R_3WGATrQhOIu6ph9,Somewhat confident,Develop an AI tool for diagnosing patients,,,Would not,,Somewhat safe,Safe,Unsafe,Safe,Unsafe,Unsafe,This makes me uncomfortable - that information is too sensitive and I don't really trust an AI tool.,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,Somewhat confident,Somewhat confident,Somewhat safe,Somewhat confident,Smart light bulb,,Maybe would,,Completely safe,Unsafe,Safe,Safe,Unsafe,Safe,Just not familiar with TEE and if my data has been collected using it before.,I would like a real life example of what else uses TEE. I don't really have any interest in smart light bulbs.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Somewhat confident,Somewhat confident,Completely safe,No,,No,,No,,No,,No,,"Yes, and I use the smart features",,"No, I do not use home automation, but I do own smart devices",,25-34,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,,MedicalComplex,IoTSimple,0,Hardware,No FAQ,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Complex,Medical
101,1,MedicalComplex,1,1,1,1,1,1,1,0,0,0,1,Definitely would,Completely safe,Safe,Neither safe nor unsafe,Safe,Neither safe nor unsafe,Safe,Somewhat safe,1,Somewhat confident,R_3MPu9pNNUUAO65s,Somewhat confident,Develop an AI tool for diagnosing patients,,,Definitely would,,Completely safe,Safe,Neither safe nor unsafe,Safe,Neither safe nor unsafe,Safe,even the biggest and best companies get hacked so who is to say that this system wouldn't be or couldn't be,even the biggest and best companies get hacked so who is to say that this system wouldn't be or couldn't be,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Somewhat confident,Somewhat confident,Somewhat safe,Somewhat confident,Smart voice assistant,,Maybe would,,Completely safe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,how do I know that they are only collecting the date that they say they will,even the biggest and best companies get hacked so who is to say that this system wouldn't be or couldn't be,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Somewhat confident,Somewhat confident,Somewhat safe,No,,No,,No,,No,,No,,"Yes, and I use the smart features",,"Yes, I have used home automation, but not currently",,45+,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,no thank you,MedicalComplex,IoTComplex,1,Trust,No FAQ,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Complex,Medical
102,1,MedicalComplex,1,1,0,1,1,1,1,1,1,1,1,Maybe would,Completely safe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Somewhat safe,1,Not at all confident,R_2n79GrPiTZf8Dc4,Somewhat confident,Develop an AI tool for diagnosing patients,,,Maybe would,,Completely safe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Human error makes me feel that my data would be unsafe.,"No further questions
",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Somewhat confident,Not at all confident,Somewhat safe,Somewhat confident,Smart light bulb,,Maybe would,,Somewhat safe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Safe,human error is a worry,no questions,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Not at all confident,Not at all confident,Somewhat safe,No,,"No, but I have been in the past",,No,,No,,No,,"Yes, and I use the smart features",,"No, I do not use home automation, but I do own smart devices",,45+,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,"I didn't understand what you meant by ""development team."" The software development team or the medical researchers?",MedicalComplex,IoTSimple,1,Unsubstantial,Hide,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Complex,Medical
104,1,MedicalComplex,1,0,0,1,1,1,1,1,1,1,1,Maybe would,Somewhat safe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Unsafe,Safe,Somewhat safe,1,Somewhat confident,R_3mJIFZg6c2wl25Q,Somewhat confident,Develop an AI tool for diagnosing patients,,,Maybe would,,Somewhat safe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Unsafe,Safe,"I would have the same unease as the first scenario, even if the reasons for data collection are considered to be ""better"". ",no questions.,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Not at all confident,Somewhat confident,Somewhat safe,Completely confident,Smart voice assistant,,Would not,,Somewhat safe,Safe,Unsafe,Neither safe nor unsafe,Unsafe,Unsafe,"I think in general I'm skeptical of any amount of data collecting based on how often this data is sold without public knowledge and how often even larger companies like Sony has been infiltrated and data stolen. The current status of the world, there isn't really getting away from data collection and there are a lot of things we have to do regardless if it feels safe or unsafe. Generally speaking, any amount of data collection makes me feel like my data is unsafe. Even using this website.",No questions.,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,Not at all confident,Somewhat confident,Somewhat safe,No,,No,,No,,"Yes, as a participant",,Yes,,"Yes, but I don’t use the smart features",,"No, I do not use home automation, but I do own smart devices",,25-34,Female NB or SD,,White or Caucasian,,High school or below,,MedicalComplex,IoTComplex,0,No explanation,Hide,2,1,2,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Complex,Medical
105,1,MedicalComplex,1,0,0,1,0,1,1,1,0,1,1,Maybe would,Completely safe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,Unsafe,Safe,Completely safe,1,Somewhat confident,R_7Rn3JPlhvaA33q1,Somewhat confident,Develop an AI tool for diagnosing patients,,61.987,Maybe would,,Completely safe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,Unsafe,Safe,,,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,Somewhat confident,Smart light bulb,,Maybe would,,Completely safe,Safe,Neither safe nor unsafe,Safe,Unsafe,Safe,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,No,,No,,No,,"Yes, as a participant",,No,,"Yes, but I don’t use the smart features",,"No, I do not use home automation, but I do own smart devices",,35-44,Male,,American Indian/Native American or Alaska Native,,Bachelor or Graduate degree,,MedicalComplex,IoTSimple,1,Hardware,Show,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Complex,Medical
106,1,MedicalComplex,1,1,0,1,1,1,0,0,1,1,0,Definitely would,Completely safe,Safe,Safe,Safe,Safe,Safe,Somewhat safe,0,Not at all confident,R_6ezpv2XLxBGl3CW,Somewhat confident,Develop an AI tool for diagnosing patients,,60.919,Definitely would,,Completely safe,Safe,Safe,Safe,Safe,Safe,Uno,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Somewhat confident,Somewhat confident,Somewhat safe,Somewhat confident,Smart voice assistant,,Maybe would,,Completely safe,Safe,Unsafe,Unsafe,Unsafe,Unsafe,,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,Somewhat confident,Somewhat confident,Somewhat safe,No,,No,,No,,"Yes, as a researcher",,Yes,,"Yes, and I use the smart features",,"No, I do not use home automation, but I do own smart devices",,25-34,Male,,White or Caucasian,,Bachelor or Graduate degree,No,MedicalComplex,IoTComplex,0,No explanation,Show,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Complex,Medical
113,1,MedicalComplex,1,1,1,1,1,1,1,1,0,1,1,Maybe would,Completely safe,Safe,Safe,Safe,Safe,Safe,Completely safe,1,Somewhat confident,R_51i8M0V0EHvYKgp,Completely confident,Develop an AI tool for diagnosing patients,,,Maybe would,,Completely safe,Safe,Safe,Safe,Safe,Safe,None.,None.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,Somewhat confident,Smart light bulb,,Maybe would,,Completely safe,Neither safe nor unsafe,Safe,Safe,Safe,Safe,"It seems very safe to collect data for the purposes described, but I would be worried still about my information being sold to another company.",None that I can think of.,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Somewhat confident,Completely confident ,Completely safe,No,,No,,No,,"Yes, as a participant",,No,,"No, but I have in the past",,"No, I don’t own smart devices",,18-24,Female NB or SD,,White or Caucasian,,High school or below,,MedicalComplex,IoTSimple,0,Hardware,Hide,2,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Complex,Medical
115,1,MedicalComplex,1,1,1,1,1,1,1,1,1,1,1,Would not,Somewhat safe,Unsafe,Safe,Unsafe,Unsafe,Unsafe,Completely safe,1,Completely confident,R_5IF2HeFRANJv2Au,Completely confident,Develop an AI tool for diagnosing patients,,75.415,Would not,,Somewhat safe,Unsafe,Safe,Unsafe,Unsafe,Unsafe,All technology has glitches at some point. I don't want my protected health info at risk. ,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,Somewhat confident,Smart light bulb,,Would not,,Completely safe,Safe,Unsafe,Safe,Safe,Safe,,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,No,,No,,No,,No,,No,,"Yes, but I don’t use the smart features",,"No, I do not use home automation, but I do own smart devices",,45+,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,,MedicalComplex,IoTSimple,1,Trust,Show,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Complex,Medical
116,1,MedicalComplex,1,1,1,1,1,1,1,1,0,1,1,Would not,Completely safe,Safe,Unsafe,Safe,Unsafe,Unsafe,Completely safe,1,Somewhat confident,R_1Ep3ICX5wtlBKrv,Somewhat confident,Develop an AI tool for diagnosing patients,,,Would not,,Completely safe,Safe,Unsafe,Safe,Unsafe,Unsafe,No ,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,Somewhat confident,Smart voice assistant,,Maybe would,,Completely safe,Safe,Unsafe,Safe,Safe,Safe,Safe,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,No,,No,,No,,No,,No,,"Yes, and I use the smart features",,"No, I do not use home automation, but I do own smart devices",,45+,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,No,MedicalComplex,IoTComplex,0,Unsubstantial,Hide,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Complex,Medical
117,1,MedicalComplex,1,0,0,1,1,1,0,1,1,1,0,Definitely would,Completely safe,Safe,Safe,Safe,Safe,Safe,Completely safe,0,Somewhat confident,R_3EvwuXmJsQyDTUJ,Somewhat confident,Develop an AI tool for diagnosing patients,,,Definitely would,,Completely safe,Safe,Safe,Safe,Safe,Safe,Nothing,Norhing,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Somewhat confident,Somewhat confident,Completely safe,Somewhat confident,Smart light bulb,,Maybe would,,Completely safe,Safe,Unsafe,Safe,Safe,Safe,Seems like everything can be hacked these days,Non ,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Somewhat confident,Somewhat confident,Completely safe,No,,No,,No,,"Yes, as a participant",,No,,"Yes, and I use the smart features",,"No, I do not use home automation, but I do own smart devices",,45+,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,,MedicalComplex,IoTSimple,0,Hardware,Hide,2,2,2,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Complex,Medical
119,1,MedicalComplex,0,0,0,0,1,1,0,1,1,0,0,Definitely would,Completely safe,Safe,Safe,Safe,Safe,Safe,Completely safe,0,Completely confident,R_7jJoFiLbrnZOV06,Completely confident,Develop an AI tool for diagnosing patients,,,Definitely would,,Completely safe,Safe,Safe,Safe,Safe,Safe,I feel that it would be safe. ,"What is TEE, or TEES,? But regardless, I still feel safe. All because I am use to studies being done by a hospital. My data has never been compromised that I know of. I am scheduled for one this week. I have been working with them for many years, and not one incident. If my data leaks out, then there will be consequences. They can not afford for anyone's data to be shared. ",FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Completely confident ,Somewhat confident,Completely safe,Somewhat confident,Smart voice assistant,,Definitely would,,Completely safe,Safe,Safe,Safe,Safe,Neither safe nor unsafe,"Nothing is 100 percent full proof with hackers always on the prowl. But, because I love doing studies. It is like taking a chance in life. It won't be the first time experiencing a Data Breach. ",What are TEES? Is my only question at this point. ,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Completely confident ,Somewhat confident,Completely safe,No,,No,,No,,No,,No,,"Yes, and I use the smart features",,"No, I do not use home automation, but I do own smart devices",,45+,Female NB or SD,,Black or African American,,High school or below,No,MedicalComplex,IoTComplex,1,No explanation,No FAQ,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Complex,Medical
121,1,MedicalComplex,1,0,0,1,1,1,1,1,1,1,0,Maybe would,Completely safe,Safe,Safe,Neither safe nor unsafe,Safe,Neither safe nor unsafe,Completely safe,0,Completely confident,R_5JwlZMTa9eBNqpT,Completely confident,Develop an AI tool for diagnosing patients,,87.366,Maybe would,,Completely safe,Safe,Safe,Neither safe nor unsafe,Safe,Neither safe nor unsafe,All code and all systems are vulnerable to hackers.  It would nice to know about the encryption strengths used.,Is the TEE code open source or no?  Who verified its security?  The company developing the software or 3rd party entities?,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Completely confident ,Completely confident ,Completely safe,Completely confident,Smart light bulb,,Would not,,Completely safe,Safe,Unsafe,Neither safe nor unsafe,Unsafe,Unsafe,A lightbulb manufacturer does not need to know my name or my address.,None.,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Completely confident ,Completely confident ,Completely safe,No,,No,,No,,No,,No,,"Yes, and I use the smart features",,"No, I do not use home automation, but I do own smart devices",,45+,Male,,White or Caucasian,,Bachelor or Graduate degree,,MedicalComplex,IoTSimple,1,Trust,Show,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Complex,Medical
122,1,MedicalComplex,1,1,1,0,1,0,0,1,0,1,1,Would not,Completely safe,Safe,Safe,Safe,Unsafe,Safe,Completely safe,1,Completely confident,R_10pHs8wBj60IyvC,Completely confident,Develop an AI tool for diagnosing patients,,,Would not,,Completely safe,Safe,Safe,Safe,Unsafe,Safe,I would not want to share my medical data with anyone.,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,Completely confident,Smart light bulb,,Definitely would,,Somewhat safe,Safe,Unsafe,Safe,Safe,Safe,I dont like anyone having access to my data no matter what. ,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,No,,No,,No,,"Yes, as a researcher",,No,,"Yes, and I use the smart features",,"Yes, I currently use home automation",,18-24,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,,MedicalComplex,IoTSimple,0,Hardware,Hide,2,2,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Complex,Medical
124,1,MedicalComplex,1,1,1,0,1,1,0,1,0,1,1,Definitely would,Completely safe,Safe,Safe,Safe,Safe,Safe,Completely safe,1,Not at all confident,R_3L6kOz6ZxqOccVX,Somewhat confident,Develop an AI tool for diagnosing patients,,131.836,Definitely would,,Completely safe,Safe,Safe,Safe,Safe,Safe,"I feel  that my  data would be safe  becasue cryotographic technology is used, it is very likely that it is very high security, however we also all know that there is no data that is completely safe whnever it wants to be hacked",I would like to  explain  in a simpler way and also include more examples of how TEE currently use technologies that we all use,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,Completely confident,Smart voice assistant,,Definitely would,,Completely safe,Safe,Neither safe nor unsafe,Safe,Safe,Safe,there is really nothing that could make me feel more or less safe,I would like to have informationexplained in a  simpler and more understandable way,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Somewhat confident,Completely confident ,Completely safe,No,,Yes,,No,,No,,No,,"Yes, and I use the smart features",,"Yes, I currently use home automation",,18-24,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,,MedicalComplex,IoTComplex,1,No explanation,Show,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Complex,Medical
126,1,MedicalComplex,1,1,1,1,0,0,1,1,0,1,1,Maybe would,Completely safe,Safe,Safe,Safe,Safe,Safe,Completely safe,1,Somewhat confident,R_21jwN8YE21HrHuo,Completely confident,Develop an AI tool for diagnosing patients,,69.001,Maybe would,,Completely safe,Safe,Safe,Safe,Safe,Safe,whenever humans are involved there is a lack of safety  with data collection - room for error or stealing info,just more about the human interaction - set of unique user name /password know who accessing data,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,Somewhat confident,Smart voice assistant,,Maybe would,,Completely safe,Safe,Safe,Safe,Safe,Safe,no the tee seems pretty safe,whenever thiere is human interaction it is scary,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,No,,Yes,,No,,No,,No,,"Yes, and I use the smart features",,"Yes, I currently use home automation",,45+,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,"No, but i'm glad i learned about TEES",MedicalComplex,IoTComplex,1,Hardware,Show,2,2,2,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Complex,Medical
