id,Q1,scenario,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12_x,willingness,safety_overall_init,safety_tee,safety_companyHospital,safety_people,safety_data,safety_purpose,safety_overall_post,Q12_y,conf-init,response-id,conf-scenario-medical,comp-scenario-medical-1,comp-scenario-medical-2,faq-page-time,willingness-medical,willingness-medical-text,safety-medical-overall-init,safety-medical-tee,safety-medical-hospital,safety-medical-people,safety-medical-data,safety-medical-purpose,safety-medical-text,questions-medical,tee-concept-m1,tee-concept-m2,tee-concept-m3,tee-concept-m4,tee-concept-m5,tee-concept-m6,tee-concept-m7,tee-concept-m8,tee-concept-m9,tee-concept-m10,tee-concept-m11,tee-concept-m12,conf-tee-concept-medical,conf-tee-medical,safety-medical-overall-post,conf-scenario-iot,comp-scenario-iot-1,comp-scenario-iot-2,willingness-iot,willingness-iot-text,safety-iot-overall-init,safety-iot-tee,safety-iot-company,safety-iot-people,safety-iot-data,safety-iot-purpose,safety-iot-text,questions-iot,tee-concept-i1,tee-concept-i2,tee-concept-i3,tee-concept-i4,tee-concept-i5,tee-concept-i6,tee-concept-i7,tee-concept-i8,tee-concept-i9,tee-concept-i10,tee-concept-i11,tee-concept-i12,conf-tee-concept-iot,conf-tee-iot,safety-iot-overall-post,demo-tee,demo-tee-text,demo-cs-employ,demo-cs-employ-text,demo-cs-education,demo-cs-education-text,demo-medical,demo-medical-text,demo-medical-employ,demo-medical-employ-text,demo-iot,demo-iot-text,demo-tap,demo-tap-text,age,gender,gender-text,race,race-text,education,feedback,SCENARIO_Med,SCENARIO_IoT,Med_First,EXPLN,FAQ,faq1_count,faq2_count,faq3_count,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,previous_medical_research,medical_job,IoT_ownership,FAQ_rebinned,EXPLN_rebinned,IoT_automation,CS_Employment,CS_Education,combined_IoT_Experience,combined_Medical_Experience,combined_CS_Experience,scenario_complexity,scenario_scenario
25,1,MedicalSimple,1,1,1,1,1,1,0,1,0,1,1,Definitely would,Completely safe,Definitely safe,Neither safe nor unsafe,Neither safe nor unsafe,Somewhat safe,Somewhat unsafe,Completely safe,1,Completely confident,R_724JKJkMRqvYu0a,Completely confident,Determine where to build a new hospital,,,Definitely would,,Completely safe,Definitely safe,Neither safe nor unsafe,Neither safe nor unsafe,Somewhat safe,Somewhat unsafe,,,False,False,False,False,True,True,True,True,False,False,True,False,Completely confident ,Somewhat confident,Completely safe,Somewhat confident,Smart light bulb,,Maybe would,,Completely safe,Definitely safe,Somewhat unsafe,Neither safe nor unsafe,Somewhat unsafe,Somewhat unsafe,,,False,False,False,False,True,True,True,True,True,False,True,False,Somewhat confident,Somewhat confident,Completely safe,No,,No,,No,,No,,No,,No,,"No, I don’t own smart devices",,45+,Male,,Black or African American,,High school or below,,MedicalSimple,IoTSimple,1,Trust,Hide,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,False,False,False,True,True,False,False,False,False,False,False,Simple,Medical
26,1,IoTSimple,1,1,1,1,1,1,1,1,1,1,0,Maybe would,Completely safe,Neither safe nor unsafe,Somewhat unsafe,Somewhat unsafe,Somewhat safe,Somewhat unsafe,Completely safe,0,Somewhat confident,R_1cOG8AtZ0Nl7De9,Somewhat confident,Develop an AI tool for diagnosing patients,,,Maybe would,,Somewhat safe,Somewhat safe,Somewhat safe,Somewhat safe,Somewhat unsafe,Somewhat safe,"I would feel somewhat uncomfortable about the fact that the data acquired now, in the present, could be used for further study in the future. That statement implies that further use of my voluntarily given data could be used for a basically endless variety of things in other studies. Any of those studies could have completely different development teams. My personal identification could be handled differently and all would be occurring completely without my input or knowledge of these future studies.",I feel like the statement about the TEE in the above scenario doesnt state definitively the extent to which the AI could store or use or recombine my information. The TEE seems like a good start but doesnt really cover all actions or through points for the data which need to be stated more explicitly. I would certainly feel more safe with the idea of a TEE but it appears limited in scope as pertains to data security.,False,False,False,False,True,True,True,False,False,True,True,True,Somewhat confident,Somewhat confident,Somewhat safe,Somewhat confident,Smart light bulb,,Maybe would,I am not convinced that all my data is being protected in this scenario since the statement said at some future date my data could be used in other studies. Which part of my data? My light usage or all the rest of it?,Completely safe,Neither safe nor unsafe,Somewhat unsafe,Somewhat unsafe,Somewhat safe,Somewhat unsafe,"I feel that technical data could be reproduced and used in the present and at a later date without a safety compromise, but my personal data is a part of the overall data package being stored. How do I know who is getting that data in the future.","I like the information communicated that the TEE operates independently of other functions, but how impervious to hacks is it, in reality? Might there be a back door vulnerability?",False,False,False,False,True,True,True,False,False,True,True,True,Not at all confident,Not at all confident,Completely safe,No,,"No, but I have been in the past",,Yes,,No,"not in the sense the example gives, not human trials",No,,"Yes, but I don’t use the smart features",,"No, I do not use home automation, but I do own smart devices",,45+,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,It would seem there is a difference that should be expressed to those providing  datasets that a TEE is limited to an essentially mechanical function and it does not cover all aspects of data security in terms of longevity storage or dissemination by any team member including the AI function.,MedicalComplex,IoTSimple,0,Unsubstantial,No FAQ,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,False,False,True,False,True,False,True,True,True,False,True,Simple,IoT
26,1,MedicalComplex,1,1,1,1,1,1,1,1,1,1,0,Maybe would,Somewhat safe,Somewhat safe,Somewhat safe,Somewhat safe,Somewhat unsafe,Somewhat safe,Somewhat safe,0,Somewhat confident,R_1cOG8AtZ0Nl7De9,Somewhat confident,Develop an AI tool for diagnosing patients,,,Maybe would,,Somewhat safe,Somewhat safe,Somewhat safe,Somewhat safe,Somewhat unsafe,Somewhat safe,"I would feel somewhat uncomfortable about the fact that the data acquired now, in the present, could be used for further study in the future. That statement implies that further use of my voluntarily given data could be used for a basically endless variety of things in other studies. Any of those studies could have completely different development teams. My personal identification could be handled differently and all would be occurring completely without my input or knowledge of these future studies.",I feel like the statement about the TEE in the above scenario doesnt state definitively the extent to which the AI could store or use or recombine my information. The TEE seems like a good start but doesnt really cover all actions or through points for the data which need to be stated more explicitly. I would certainly feel more safe with the idea of a TEE but it appears limited in scope as pertains to data security.,False,False,False,False,True,True,True,False,False,True,True,True,Somewhat confident,Somewhat confident,Somewhat safe,Somewhat confident,Smart light bulb,,Maybe would,I am not convinced that all my data is being protected in this scenario since the statement said at some future date my data could be used in other studies. Which part of my data? My light usage or all the rest of it?,Completely safe,Neither safe nor unsafe,Somewhat unsafe,Somewhat unsafe,Somewhat safe,Somewhat unsafe,"I feel that technical data could be reproduced and used in the present and at a later date without a safety compromise, but my personal data is a part of the overall data package being stored. How do I know who is getting that data in the future.","I like the information communicated that the TEE operates independently of other functions, but how impervious to hacks is it, in reality? Might there be a back door vulnerability?",False,False,False,False,True,True,True,False,False,True,True,True,Not at all confident,Not at all confident,Completely safe,No,,"No, but I have been in the past",,Yes,,No,"not in the sense the example gives, not human trials",No,,"Yes, but I don’t use the smart features",,"No, I do not use home automation, but I do own smart devices",,45+,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,It would seem there is a difference that should be expressed to those providing  datasets that a TEE is limited to an essentially mechanical function and it does not cover all aspects of data security in terms of longevity storage or dissemination by any team member including the AI function.,MedicalComplex,IoTSimple,0,Unsubstantial,No FAQ,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,False,False,True,False,True,False,True,True,True,False,True,Complex,Medical
27,1,IoTComplex,1,1,1,1,1,1,0,1,1,1,0,Definitely would,Completely safe,Somewhat safe,Neither safe nor unsafe,Somewhat safe,Neither safe nor unsafe,Neither safe nor unsafe,Completely safe,0,Completely confident,R_77EdilnaNzCq0gN,Completely confident,Develop an AI tool for diagnosing patients,,,Maybe would,,Completely safe,Somewhat safe,Neither safe nor unsafe,Somewhat safe,Neither safe nor unsafe,Neither safe nor unsafe,"From what I've seen in the world of computers, everything gets hacked at least once. Most of the data taken in a major hack doesn't always get used, but the hack still takes place. Advance hacking tools, used by the hackers, combined with human error in the place they are targeting make a hack possible at least once. ",I don't have any questions.,False,False,False,False,True,True,True,False,False,True,True,True,Completely confident ,Completely confident ,Completely safe,Completely confident,Smart voice assistant,,Definitely would,,Completely safe,Somewhat safe,Neither safe nor unsafe,Somewhat safe,Neither safe nor unsafe,Neither safe nor unsafe,"I know that everything gets hacked at least once, or human error causes data to get compromised, but I don't think that will affect me much. ",No questions. ,False,False,False,False,True,True,True,True,False,True,True,True,Completely confident ,Completely confident ,Completely safe,Yes,,Yes,,No,,No,,No,,"Yes, and I use the smart features",,"Yes, I have used home automation, but not currently",,35-44,Male,,Black or African American,,High school or below,I believe that in the future advanced A.I. technology could possibly make some Tee systems completely safe. ,MedicalComplex,IoTComplex,1,Hardware,No FAQ,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,False,False,True,False,True,True,True,False,True,False,True,Complex,IoT
27,1,MedicalComplex,1,1,1,1,1,1,1,1,1,1,0,Maybe would,Completely safe,Somewhat safe,Neither safe nor unsafe,Somewhat safe,Neither safe nor unsafe,Neither safe nor unsafe,Completely safe,0,Completely confident,R_77EdilnaNzCq0gN,Completely confident,Develop an AI tool for diagnosing patients,,,Maybe would,,Completely safe,Somewhat safe,Neither safe nor unsafe,Somewhat safe,Neither safe nor unsafe,Neither safe nor unsafe,"From what I've seen in the world of computers, everything gets hacked at least once. Most of the data taken in a major hack doesn't always get used, but the hack still takes place. Advance hacking tools, used by the hackers, combined with human error in the place they are targeting make a hack possible at least once. ",I don't have any questions.,False,False,False,False,True,True,True,False,False,True,True,True,Completely confident ,Completely confident ,Completely safe,Completely confident,Smart voice assistant,,Definitely would,,Completely safe,Somewhat safe,Neither safe nor unsafe,Somewhat safe,Neither safe nor unsafe,Neither safe nor unsafe,"I know that everything gets hacked at least once, or human error causes data to get compromised, but I don't think that will affect me much. ",No questions. ,False,False,False,False,True,True,True,True,False,True,True,True,Completely confident ,Completely confident ,Completely safe,Yes,,Yes,,No,,No,,No,,"Yes, and I use the smart features",,"Yes, I have used home automation, but not currently",,35-44,Male,,Black or African American,,High school or below,I believe that in the future advanced A.I. technology could possibly make some Tee systems completely safe. ,MedicalComplex,IoTComplex,1,Hardware,No FAQ,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,False,False,True,False,True,True,True,False,True,False,True,Complex,Medical
28,1,IoTSimple,1,0,0,1,0,0,0,1,1,1,0,Would not,Somewhat safe,Definitely safe,Somewhat safe,Definitely safe,Somewhat unsafe,Somewhat unsafe,Completely safe,0,Completely confident,R_1scZq6bFn5wk1y0,Not at all confident,Determine where to build a new hospital,,143.443,Maybe would,,Completely safe,Neither safe nor unsafe,Definitely safe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,,,True,False,True,False,True,True,True,True,True,True,True,True,Completely confident ,Completely confident ,Completely safe,Completely confident,Smart light bulb,,Would not,,Somewhat safe,Definitely safe,Somewhat safe,Definitely safe,Somewhat unsafe,Somewhat unsafe,,,False,False,True,True,True,False,False,True,False,True,True,True,Completely confident ,Somewhat confident,Completely safe,No,,No,,No,,No,,Yes,,"Yes, and I use the smart features",,"Yes, I currently use home automation",,45+,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,,MedicalSimple,IoTSimple,0,Hardware,Show,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,False,True,True,True,True,True,False,False,True,True,False,Simple,IoT
28,0,MedicalSimple,1,0,1,1,1,1,0,0,1,1,0,Maybe would,Completely safe,Neither safe nor unsafe,Definitely safe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Completely safe,0,Completely confident,R_1scZq6bFn5wk1y0,Not at all confident,Determine where to build a new hospital,,143.443,Maybe would,,Completely safe,Neither safe nor unsafe,Definitely safe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,,,True,False,True,False,True,True,True,True,True,True,True,True,Completely confident ,Completely confident ,Completely safe,Completely confident,Smart light bulb,,Would not,,Somewhat safe,Definitely safe,Somewhat safe,Definitely safe,Somewhat unsafe,Somewhat unsafe,,,False,False,True,True,True,False,False,True,False,True,True,True,Completely confident ,Somewhat confident,Completely safe,No,,No,,No,,No,,Yes,,"Yes, and I use the smart features",,"Yes, I currently use home automation",,45+,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,,MedicalSimple,IoTSimple,0,Hardware,Show,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,False,True,True,True,True,True,False,False,True,True,False,Simple,Medical
29,1,IoTSimple,1,1,1,0,1,0,1,1,0,1,1,Maybe would,Completely safe,Somewhat safe,Somewhat safe,Somewhat safe,Definitely safe,Definitely safe,Completely safe,1,Completely confident,R_74HIc1hUl9X5tm1,Completely confident,Develop an AI tool for diagnosing patients,,743.785,Definitely would,,Completely safe,Neither safe nor unsafe,Definitely unsafe,Somewhat unsafe,Somewhat unsafe,Somewhat safe,"Knowing that the data will be securely transmitted and stored, accessible only by a small team, increases the feeling of safety.",,True,True,True,True,False,False,False,True,False,False,False,True,Completely confident ,Somewhat confident,Somewhat safe,Completely confident,Smart light bulb,,Maybe would,,Completely safe,Somewhat safe,Somewhat safe,Somewhat safe,Definitely safe,Definitely safe,"Data protected by a TEE generally seems safe due to the isolation and security mechanisms provided by technologies like Arm TrustZone and Intel SGX. Ensuring that that sensitive data and operations are segregated from the normal operating environment, reducing the risk of unauthorized access even if other parts of the system are compromised."," How frequently is the attestation performed, and what specific measures are in place to detect any compromise or misconfiguration in real-time?",False,False,False,False,False,True,False,False,False,False,True,False,Completely confident ,Completely confident ,Completely safe,No,,No,,No,,No,,No,,"Yes, and I use the smart features",,"Yes, I currently use home automation",,18-24,Male,,Asian,,High school or below,,MedicalComplex,IoTSimple,0,Unsubstantial,Show,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,False,False,True,True,True,True,False,False,True,False,False,Simple,IoT
29,0,MedicalComplex,0,0,0,0,0,0,0,1,0,0,0,Definitely would,Completely safe,Neither safe nor unsafe,Definitely unsafe,Somewhat unsafe,Somewhat unsafe,Somewhat safe,Somewhat safe,0,Completely confident,R_74HIc1hUl9X5tm1,Completely confident,Develop an AI tool for diagnosing patients,,743.785,Definitely would,,Completely safe,Neither safe nor unsafe,Definitely unsafe,Somewhat unsafe,Somewhat unsafe,Somewhat safe,"Knowing that the data will be securely transmitted and stored, accessible only by a small team, increases the feeling of safety.",,True,True,True,True,False,False,False,True,False,False,False,True,Completely confident ,Somewhat confident,Somewhat safe,Completely confident,Smart light bulb,,Maybe would,,Completely safe,Somewhat safe,Somewhat safe,Somewhat safe,Definitely safe,Definitely safe,"Data protected by a TEE generally seems safe due to the isolation and security mechanisms provided by technologies like Arm TrustZone and Intel SGX. Ensuring that that sensitive data and operations are segregated from the normal operating environment, reducing the risk of unauthorized access even if other parts of the system are compromised."," How frequently is the attestation performed, and what specific measures are in place to detect any compromise or misconfiguration in real-time?",False,False,False,False,False,True,False,False,False,False,True,False,Completely confident ,Completely confident ,Completely safe,No,,No,,No,,No,,No,,"Yes, and I use the smart features",,"Yes, I currently use home automation",,18-24,Male,,Asian,,High school or below,,MedicalComplex,IoTSimple,0,Unsubstantial,Show,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,False,False,True,True,True,True,False,False,True,False,False,Complex,Medical
30,1,IoTSimple,1,1,1,0,1,0,1,1,0,0,0,Maybe would,Completely safe,Somewhat safe,Neither safe nor unsafe,Somewhat safe,Somewhat safe,Definitely safe,Completely safe,0,Somewhat confident,R_232X8VMPQ83p4kc,Somewhat confident,Determine where to build a new hospital,,,Maybe would,,Completely safe,Neither safe nor unsafe,Somewhat safe,Somewhat safe,Somewhat safe,Somewhat safe,No,No,False,False,False,False,False,True,False,True,False,False,False,True,Somewhat confident,Somewhat confident,Completely safe,Completely confident,Smart light bulb,,Maybe would,,Completely safe,Somewhat safe,Neither safe nor unsafe,Somewhat safe,Somewhat safe,Definitely safe,No,No,False,False,False,False,False,True,False,False,False,False,False,True,Somewhat confident,Somewhat confident,Completely safe,No,,"No, but I have been in the past",,No,,No,,No,,"Yes, and I use the smart features",,"No, I do not use home automation, but I do own smart devices",,35-44,Male,,Black or African American,,Bachelor or Graduate degree,,MedicalSimple,IoTSimple,1,Unsubstantial,No FAQ,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,False,False,True,False,True,False,True,False,True,False,True,Simple,IoT
30,1,MedicalSimple,1,1,1,0,1,0,0,1,0,0,0,Maybe would,Completely safe,Neither safe nor unsafe,Somewhat safe,Somewhat safe,Somewhat safe,Somewhat safe,Completely safe,0,Somewhat confident,R_232X8VMPQ83p4kc,Somewhat confident,Determine where to build a new hospital,,,Maybe would,,Completely safe,Neither safe nor unsafe,Somewhat safe,Somewhat safe,Somewhat safe,Somewhat safe,No,No,False,False,False,False,False,True,False,True,False,False,False,True,Somewhat confident,Somewhat confident,Completely safe,Completely confident,Smart light bulb,,Maybe would,,Completely safe,Somewhat safe,Neither safe nor unsafe,Somewhat safe,Somewhat safe,Definitely safe,No,No,False,False,False,False,False,True,False,False,False,False,False,True,Somewhat confident,Somewhat confident,Completely safe,No,,"No, but I have been in the past",,No,,No,,No,,"Yes, and I use the smart features",,"No, I do not use home automation, but I do own smart devices",,35-44,Male,,Black or African American,,Bachelor or Graduate degree,,MedicalSimple,IoTSimple,1,Unsubstantial,No FAQ,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,False,False,True,False,True,False,True,False,True,False,True,Simple,Medical
31,1,MedicalComplex,1,1,1,1,1,1,1,1,1,1,1,Would not,Somewhat safe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Somewhat unsafe,Somewhat safe,Somewhat safe,1,Completely confident,R_10cMl5n3QMI2NTr,Completely confident,Develop an AI tool for diagnosing patients,,,Would not,,Somewhat safe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Somewhat unsafe,Somewhat safe,,,False,False,False,False,True,True,True,False,False,True,True,False,Somewhat confident,Somewhat confident,Somewhat safe,Completely confident,Smart voice assistant,,Maybe would,,Completely safe,Somewhat safe,Neither safe nor unsafe,Neither safe nor unsafe,Somewhat unsafe,Somewhat safe,,,False,False,False,False,True,True,True,False,False,True,True,False,Somewhat confident,Somewhat confident,Completely safe,No,,No,,No,,No,,No,,No,,"No, I don’t own smart devices",,25-34,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,,MedicalComplex,IoTComplex,0,Hardware,Hide,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,False,False,False,True,True,False,False,False,False,False,False,Complex,Medical
31,1,IoTComplex,1,1,1,1,1,1,1,1,1,1,1,Maybe would,Completely safe,Somewhat safe,Neither safe nor unsafe,Neither safe nor unsafe,Somewhat unsafe,Somewhat safe,Completely safe,1,Completely confident,R_10cMl5n3QMI2NTr,Completely confident,Develop an AI tool for diagnosing patients,,,Would not,,Somewhat safe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Somewhat unsafe,Somewhat safe,,,False,False,False,False,True,True,True,False,False,True,True,False,Somewhat confident,Somewhat confident,Somewhat safe,Completely confident,Smart voice assistant,,Maybe would,,Completely safe,Somewhat safe,Neither safe nor unsafe,Neither safe nor unsafe,Somewhat unsafe,Somewhat safe,,,False,False,False,False,True,True,True,False,False,True,True,False,Somewhat confident,Somewhat confident,Completely safe,No,,No,,No,,No,,No,,No,,"No, I don’t own smart devices",,25-34,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,,MedicalComplex,IoTComplex,0,Hardware,Hide,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,False,False,False,True,True,False,False,False,False,False,False,Complex,IoT
32,1,MedicalSimple,1,0,0,1,1,1,1,0,1,1,0,Would not,Somewhat safe,Definitely safe,Somewhat unsafe,Somewhat unsafe,Somewhat safe,Somewhat safe,Somewhat safe,0,Somewhat confident,R_2KSy3klavD4T3NL,Somewhat confident,Determine where to build a new hospital,,174.104,Would not,,Somewhat safe,Definitely safe,Somewhat unsafe,Somewhat unsafe,Somewhat safe,Somewhat safe,No,,False,False,True,True,True,True,True,False,True,True,True,True,Somewhat confident,Somewhat confident,Somewhat safe,Somewhat confident,Smart voice assistant,,Maybe would,,Completely safe,Definitely safe,Somewhat unsafe,Somewhat unsafe,Somewhat safe,Somewhat safe,It would be unsafe if the data is stored for a long period of time.,,False,True,False,False,True,True,False,True,True,True,True,True,Not at all confident,Not at all confident,Not at all safe,No,,No,,No,,No,,No,,"Yes, and I use the smart features",,"No, I do not use home automation, but I do own smart devices",,35-44,Male,,Black or African American,,Bachelor or Graduate degree,,MedicalSimple,IoTComplex,0,No explanation,Show,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,False,False,True,True,False,False,False,False,True,False,False,Simple,Medical
32,1,IoTComplex,0,1,1,1,1,0,0,0,1,1,0,Maybe would,Completely safe,Definitely safe,Somewhat unsafe,Somewhat unsafe,Somewhat safe,Somewhat safe,Not at all safe,0,Somewhat confident,R_2KSy3klavD4T3NL,Somewhat confident,Determine where to build a new hospital,,174.104,Would not,,Somewhat safe,Definitely safe,Somewhat unsafe,Somewhat unsafe,Somewhat safe,Somewhat safe,No,,False,False,True,True,True,True,True,False,True,True,True,True,Somewhat confident,Somewhat confident,Somewhat safe,Somewhat confident,Smart voice assistant,,Maybe would,,Completely safe,Definitely safe,Somewhat unsafe,Somewhat unsafe,Somewhat safe,Somewhat safe,It would be unsafe if the data is stored for a long period of time.,,False,True,False,False,True,True,False,True,True,True,True,True,Not at all confident,Not at all confident,Not at all safe,No,,No,,No,,No,,No,,"Yes, and I use the smart features",,"No, I do not use home automation, but I do own smart devices",,35-44,Male,,Black or African American,,Bachelor or Graduate degree,,MedicalSimple,IoTComplex,0,No explanation,Show,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,False,False,True,True,False,False,False,False,True,False,False,Complex,IoT
33,1,IoTComplex,1,1,1,1,1,1,0,1,1,1,1,Maybe would,Completely safe,Definitely safe,Somewhat unsafe,Definitely safe,Somewhat unsafe,Somewhat safe,Completely safe,1,Completely confident,R_2haPpqFTYBGadZ5,Somewhat confident,Develop an AI tool for diagnosing patients,,,Maybe would,,Completely safe,Definitely safe,Somewhat safe,Somewhat unsafe,Somewhat unsafe,Definitely safe,I think it being used in other research studies ,can the TEES glitch ,False,False,False,False,True,True,True,False,False,False,True,False,Somewhat confident,Completely confident ,Completely safe,Somewhat confident,Smart voice assistant,,Maybe would,,Completely safe,Definitely safe,Somewhat unsafe,Definitely safe,Somewhat unsafe,Somewhat safe,my personal information it listening to makes it unsafe,can you do a heavy background check on the person that access the TEES,False,False,False,False,True,True,True,True,False,True,True,False,Somewhat confident,Somewhat confident,Completely safe,No,,No,,No,,"Yes, as a researcher",,Yes,,"Yes, and I use the smart features",,"No, I do not use home automation, but I do own smart devices",,18-24,Female NB or SD,,Asian,,Bachelor or Graduate degree,,MedicalComplex,IoTComplex,1,Trust,No FAQ,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,True,True,True,False,True,False,False,False,True,True,False,Complex,IoT
33,1,MedicalComplex,1,1,1,1,1,1,1,1,0,1,1,Maybe would,Completely safe,Definitely safe,Somewhat safe,Somewhat unsafe,Somewhat unsafe,Definitely safe,Completely safe,1,Completely confident,R_2haPpqFTYBGadZ5,Somewhat confident,Develop an AI tool for diagnosing patients,,,Maybe would,,Completely safe,Definitely safe,Somewhat safe,Somewhat unsafe,Somewhat unsafe,Definitely safe,I think it being used in other research studies ,can the TEES glitch ,False,False,False,False,True,True,True,False,False,False,True,False,Somewhat confident,Completely confident ,Completely safe,Somewhat confident,Smart voice assistant,,Maybe would,,Completely safe,Definitely safe,Somewhat unsafe,Definitely safe,Somewhat unsafe,Somewhat safe,my personal information it listening to makes it unsafe,can you do a heavy background check on the person that access the TEES,False,False,False,False,True,True,True,True,False,True,True,False,Somewhat confident,Somewhat confident,Completely safe,No,,No,,No,,"Yes, as a researcher",,Yes,,"Yes, and I use the smart features",,"No, I do not use home automation, but I do own smart devices",,18-24,Female NB or SD,,Asian,,Bachelor or Graduate degree,,MedicalComplex,IoTComplex,1,Trust,No FAQ,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,True,True,True,False,True,False,False,False,True,True,False,Complex,Medical
34,1,IoTSimple,1,0,1,1,1,1,0,1,1,0,0,Maybe would,Completely safe,Somewhat safe,Somewhat unsafe,Neither safe nor unsafe,Somewhat safe,Somewhat safe,Somewhat safe,0,Somewhat confident,R_2dcZfragNm46tB3,Somewhat confident,Develop an AI tool for diagnosing patients,,,Would not,,Not at all safe,Somewhat unsafe,Somewhat unsafe,Somewhat unsafe,Somewhat unsafe,Somewhat unsafe,none,none,False,False,False,False,True,True,True,False,False,True,False,True,Somewhat confident,Somewhat confident,Not at all safe,Somewhat confident,Smart light bulb,,Maybe would,,Completely safe,Somewhat safe,Somewhat unsafe,Neither safe nor unsafe,Somewhat safe,Somewhat safe,none,none,False,False,True,False,True,True,True,True,False,True,False,True,Somewhat confident,Somewhat confident,Somewhat safe,No,,No,,No,,No,,"No, but I have been in the past",,"Yes, and I use the smart features",,"No, I do not use home automation, but I do own smart devices",,25-34,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,none,MedicalComplex,IoTSimple,0,Unsubstantial,Hide,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,False,True,True,True,True,False,False,False,True,True,False,Simple,IoT
34,1,MedicalComplex,1,1,1,1,1,1,1,1,1,0,0,Would not,Not at all safe,Somewhat unsafe,Somewhat unsafe,Somewhat unsafe,Somewhat unsafe,Somewhat unsafe,Not at all safe,0,Somewhat confident,R_2dcZfragNm46tB3,Somewhat confident,Develop an AI tool for diagnosing patients,,,Would not,,Not at all safe,Somewhat unsafe,Somewhat unsafe,Somewhat unsafe,Somewhat unsafe,Somewhat unsafe,none,none,False,False,False,False,True,True,True,False,False,True,False,True,Somewhat confident,Somewhat confident,Not at all safe,Somewhat confident,Smart light bulb,,Maybe would,,Completely safe,Somewhat safe,Somewhat unsafe,Neither safe nor unsafe,Somewhat safe,Somewhat safe,none,none,False,False,True,False,True,True,True,True,False,True,False,True,Somewhat confident,Somewhat confident,Somewhat safe,No,,No,,No,,No,,"No, but I have been in the past",,"Yes, and I use the smart features",,"No, I do not use home automation, but I do own smart devices",,25-34,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,none,MedicalComplex,IoTSimple,0,Unsubstantial,Hide,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,False,True,True,True,True,False,False,False,True,True,False,Complex,Medical
